Year-Month,Precipitation,Avg Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),windeventcount,Avg Soil Temp (F),AQI_PM25,AQI_PM10,FIRE_Acres_Burned,fungicide_lbs_prd_used,rodent_lbs_prd_used,rate_per_100k
2001-12-01,1.350595238095238,74.44156926912888,3.5287838108595473,2517.2040476190477,0.14761904761904762,53.48275793864855,77.125,20.625,,1490.2366499999998,414.53125,2.1556384909584705
2002-01-01,0.7545714285714286,70.66201448321264,3.415446281260414,2449.515,0.0238095238095238,52.81584456960801,89.5,34.375,,2623.5029,671.6051,2.1873509514007567
2002-02-01,0.2876190476190476,62.52394503122887,3.777845282849982,2484.182142857143,0.4642857142857143,53.63622794279655,79.75,41.6875,,4052.00305,974.7882500000001,0.965894888645029
2002-03-01,0.6663541666666667,63.561667109077426,4.094427847018573,2849.590625,0.3229166666666667,57.1987704813108,57.625,24.8125,,14652.433649999999,1349.0183,1.1785735884147868
2002-04-01,0.4061458333333333,67.77631944444444,4.225486111111111,2938.6960416666666,0.10416666666666667,63.25166873121501,57.125,29.25,,15710.3483,1130.60125,1.4759719919846679
2002-05-01,0.1657708333333333,62.51886200716846,4.293629032258065,3194.6425,0.08333333333333333,67.79571148132428,59.5,29.375,,9270.98745,1090.56125,2.3374099494966876
2002-06-01,0.020166666666666663,62.763488984674325,4.224708333333333,3015.6027083333333,0.1875,73.23258680555556,61.25,36.125,,6608.084150000001,1335.9881,3.639732347393872
2002-07-01,0.0074166666666666626,63.05688284050179,3.7903612231182797,2736.574791666667,0.0,76.3745716845878,62.125,36.375,,5317.190799999999,1274.72625,3.25013664482796
2002-08-01,0.007083333333333325,64.23158602150538,3.539623655913979,2632.338125,0.0,74.89191009557945,73.0625,43.4375,,5206.497149999999,1427.2775000000001,2.9792346633264475
2002-09-01,0.035750000000000004,60.557430555555555,3.256083333333333,2342.606875,0.0,72.631510739991,61.6875,46.375,,3496.6475,1289.7454,1.8387037161690072
2002-10-01,0.020937499999999987,68.48366935483871,3.0282190860215055,2252.6760416666666,0.041666666666666664,65.42993279569893,75.3125,43.3125,,4735.581099999999,1213.7698,2.1049896127999306
2002-11-01,1.3657916666666667,67.23006670771757,3.3035208333333332,2300.33,0.2708333333333333,59.37858333333333,91.1875,41.1875,,1896.98315,1706.2894999999999,1.5788518608477773
2002-12-01,2.2770625,78.45530913978494,3.326055107526882,2299.302291666667,0.14583333333333334,54.484388440860215,71.875,25.5625,,1874.1349,1149.49545,1.30660045038358
2003-01-01,0.1480208333333333,75.02352648347272,3.195403225806452,2377.9483333333333,0.175,54.74006160394266,84.6875,33.6875,,3140.3244999999997,746.9649999999999,1.7839328614352226
2003-02-01,2.799,71.95513392857143,3.6786755952380954,2471.3864583333334,0.06249999999999999,55.17101934523809,61.125,21.4375,,7531.9739,810.17815,1.0410369784304412
2003-03-01,1.7570208333333333,68.57944707081943,3.9757862903225805,2958.2462499999997,0.45208333333333334,58.87204301075269,55.1875,23.625,,8712.830399999999,800.01625,1.0559090026878681
2003-04-01,1.4091875,68.51534722222222,4.3295208333333335,3062.085416666667,0.041666666666666664,61.99517361111111,42.0,17.625,,10769.8467,915.3138,1.2706715625525051
2003-05-01,1.2856041666666667,67.20505712365592,4.1153612231182795,3043.550416666667,0.08333333333333333,67.39360887096774,60.5,28.625,,10015.5219,1157.9479,1.5974363938696998
2003-06-01,0.17008333333333334,66.63080459770116,4.001952107279694,2791.68,0.0,72.96504214559387,60.8125,30.8125,,9818.81025,2440.1376,1.6626176436072033
2003-07-01,0.08487499999999999,62.5673849039382,3.6332987146471494,2666.8102083333333,0.0,77.10048537405036,63.125,38.0,,7613.43045,1955.2408,2.868160451736833
2003-08-01,0.024416666666666663,62.96551459293395,3.653725998463902,2712.226875,0.0,76.81100134408602,56.875,36.5,,6281.24375,1809.5920500000002,3.8182495731584387
2003-09-01,0.023479166666666662,65.9186853448276,3.403473659003831,2412.191875,0.0,74.47602298850575,68.375,45.375,,5137.76225,2364.4954,3.5771263258048185
2003-10-01,0.15818749999999998,62.54716966501241,3.1995286453888605,2361.36875,0.041666666666666664,68.73314280913979,75.3125,49.4375,,2980.3413499999997,2806.3433,4.658352360538476
2003-11-01,0.5508958333333334,68.94597222222222,3.2115829678362573,2270.599583333333,0.09791666666666667,59.22339217836257,74.3125,37.125,,1676.8283,2260.2985,5.079358958685712
2003-12-01,1.4911041666666667,71.33276209677419,3.364375,2500.6777083333336,0.04583333333333332,53.93832997311828,72.8125,30.125,,2236.76705,802.4956500000001,4.348119730818855
2004-01-01,0.6037708333333334,74.9570564516129,3.2665120967741936,2430.321875,0.041666666666666664,52.16661962365591,84.8125,29.9375,,2751.5699999999997,2615.2581,3.867133793818674
2004-02-01,3.1469791666666667,70.02232537577365,3.79289566755084,2596.268125,0.10416666666666666,53.18374281609196,58.4375,20.0,,7906.45125,1237.7393499999998,2.4299950967425423
2004-03-01,0.5339375,70.70699156470153,3.6949327956989246,2747.867291666667,0.041666666666666664,61.266290322580645,67.0625,34.9375,,14782.806649999999,1291.56525,2.922495506870744
2004-04-01,0.2564375,61.86686901340996,4.097468151340996,2910.5533333333333,0.22916666666666666,65.19899305555555,58.375,35.125,,11572.00115,2394.59905,2.83485399041267
2004-05-01,0.04166666666666666,58.13712237583205,4.628543906810036,3406.211875,0.40625,69.44188508064516,51.4375,31.75,,7962.73345,2237.7627,3.604343228229594
2004-06-01,0.034541666666666665,64.31056547619048,4.282197420634921,3074.898125,0.020833333333333325,73.16963888888888,57.625,32.5625,,7973.47195,3120.7623,3.2602205408709377
2004-07-01,0.009583333333333326,62.3744623655914,3.836068548387097,2852.7822916666664,0.0,76.30483718020022,56.9375,32.25,,5637.70535,2413.2037499999997,3.2684007321843116
2004-08-01,0.00575,65.08345192915876,3.7513373655913975,2790.168541666667,0.0,75.91556128541517,56.0625,37.0,,3674.5165500000003,3272.93905,3.49260287682043
2004-09-01,0.08708333333333333,58.053472222222226,3.660090277777778,2634.9768750000003,0.020833333333333325,72.94989583333333,58.625,38.625,,3770.5283,2201.6417,3.611217725305726
2004-10-01,3.1450208333333336,74.35076612903225,3.413319892473118,2536.603541666667,0.041666666666666664,66.3123955453149,59.875,33.6875,,3389.5917499999996,1456.56455,3.046051608440377
2004-11-01,0.7510208333333334,72.01566964285715,3.26207279265873,2265.552291666667,0.16666666666666666,58.24026463293651,73.25,28.125,,1814.4947499999998,743.4044,3.571680340346777
2004-12-01,3.4259166666666667,71.95552281499862,3.7169914874551973,2640.7200000000003,0.3125,53.10701836917563,72.0,24.5,,1822.6628,800.59875,2.303521037481456
2005-01-01,4.905458333333334,80.06884115066123,3.496065188172043,2504.467708333333,0.14583333333333334,53.86788754480287,61.375,16.9375,,3167.3887,1429.9488000000001,2.2911228533699193
2005-02-01,5.052333333333333,77.80208333333333,3.643809523809524,2371.51875,0.0,56.11604166666667,59.9375,23.0625,,12820.3391,2745.73565,1.5081737853675892
2005-03-01,1.7965,75.05315860215053,3.7577951145395043,2683.1262500000003,0.041666666666666664,61.026801075268814,51.875,22.125,,17230.2864,4565.4518499999995,1.8650537845491926
2005-04-01,1.0527499999999999,65.56363043478261,4.235771497584541,3011.695833333333,0.3,62.82306666666667,49.5,19.625,,15293.07515,6745.3171999999995,1.7047676414974142
2005-05-01,0.582875,67.65406426011265,4.199758064516129,3123.5425,0.15,69.41777361751153,53.4375,25.125,,11691.937450000001,8234.848250000001,1.4373365252288741
2005-06-01,0.0,64.73176245210729,4.339027777777778,3104.3916666666664,0.3,72.83046825396825,51.4375,28.875,,8798.8324,11713.10555,1.9121353249624513
2005-07-01,0.0,64.13101736972705,3.814715053763441,2833.537083333333,0.15,78.44527419354839,63.0625,36.75,,8952.30625,17267.9869,1.8662736054201292
2005-08-01,0.0,63.42013440860215,3.6469032258064518,2711.855,0.05,77.70644623655915,61.25,33.0,,6791.57,8356.0221,2.9092991414014415
2005-09-01,0.06699999999999999,63.95193007662835,3.5562638888888887,2559.608333333333,0.025,72.17638247863248,59.5625,38.6875,,3167.1219499999997,4502.0178,4.694252597605844
2005-10-01,0.959375,66.31721631716997,3.452987355635205,2555.88125,0.1375,66.65103146156909,60.9375,38.25,,3326.9649,4236.5509,5.833982770743278
2005-11-01,0.6615,62.20827107279693,3.1919583333333335,2299.9075000000003,0.13333333333333333,60.899499999999996,71.625,36.4375,,1684.3244,2641.0712999999996,7.372803911862577
2005-12-01,0.7983333333333333,72.72038474865575,3.235640489538339,2324.017083333333,0.20833333333333331,55.91048348803725,77.4375,30.5625,,2562.5787,655.40725,5.431025860280013
2006-01-01,1.5262916666666668,70.81332069926805,3.7139590800477897,2756.8429166666665,0.31666666666666665,54.12373944300251,67.0,30.0625,,10824.8592,2426.3518,3.648137322753386
2006-02-01,1.2715416666666668,63.70610119047619,3.6711011904761905,2467.315,0.17916666666666667,55.369791666666664,70.1875,29.9375,,10339.64925,2557.1841000000004,2.7160269286347374
2006-03-01,2.8710833333333334,75.08108678955453,4.007682411674347,2933.165,0.225,56.50186539938556,46.25,14.25,,12575.498899999999,3709.49395,2.846834842310949
2006-04-01,2.1169583333333333,73.92529761904763,4.017152777777778,2892.1833333333334,0.24166666666666667,62.49516666666667,39.75,13.625,,15508.622,6972.4341,2.374158772711055
2006-05-01,0.646375,66.72005778024966,4.0001612903225805,2973.57875,0.29583333333333334,70.11061827956989,62.0,33.8125,,26818.488400000002,10980.10975,1.8821001438288
2006-06-01,0.005625,62.78094246031746,4.061805555555556,2840.355833333333,0.1708333333333333,75.1484201388889,58.4375,36.75,,15358.905149999999,9938.48345,3.0296453600471733
2006-07-01,0.000208333333333325,60.884542041523545,3.833481182795699,2851.79875,0.175,79.55988289569373,61.0,35.9375,,9964.3605,13056.31135,3.0454114532902254
2006-08-01,0.00375,63.930309139784946,3.664993279569892,2726.9775,0.125,76.97168010752688,58.1875,33.5,0.0,3498.73445,16791.06235,5.014636431917861
2006-09-01,0.02385416666666665,62.08382423371647,3.5404027777777776,2549.420416666667,0.05,73.61570454545455,63.6875,43.625,0.0,6111.3652999999995,5739.4005,4.51801191948917
2006-10-01,0.21325,64.62997311827957,3.3636424731182797,2505.0012500000003,0.09583333333333333,66.25238746755655,59.1875,28.9375,45.705,5578.86155,5497.6187,4.616750605591721
2006-11-01,0.18639583333333332,68.18700909961686,3.2963125,2373.441875,0.14583333333333331,61.19018678160919,70.5625,37.4375,38.09,3081.8592,1665.4396,3.4778631317502247
2006-12-01,0.891375,62.85630520353303,3.6334396601382486,2661.5925,0.28541666666666665,53.06023484537493,76.4375,33.4375,49.775,2788.0472,1379.46205,3.8247192883674264
2007-01-01,0.6361666666666667,57.352171694544005,3.865241935483871,2816.346875,0.34375,49.50917874743984,80.625,35.875,187.70000000000002,5067.48035,1867.0977,4.198662211503387
2007-02-01,1.1989791666666667,70.51442481884058,3.9407686335403724,2529.3010416666666,0.25,54.90665469720497,60.625,21.5,22.150000000000002,8612.059949999999,3162.9526,3.750782062153218
2007-03-01,0.37575,61.494059139784945,3.9368279569892475,2929.410625,0.30833333333333335,60.13642401113671,60.0,29.5625,465.975,11255.128499999999,6245.5923999999995,4.111180337178572
2007-04-01,0.7692083333333334,64.83965277777777,4.325090277777778,3115.381875,0.5,63.88662691570882,54.75,34.75,128.075,14752.922499999999,12378.2631,2.76459370237655
2007-05-01,0.3643333333333333,59.15615066178029,4.471854838709677,3327.44,0.3958333333333333,69.76110887096775,59.9375,34.25,586.35,15943.80715,13611.77205,2.3298831710723147
2007-06-01,0.0,59.834974001094686,4.298353174603175,3089.8864583333334,0.35416666666666663,73.96103273809524,59.5,34.4375,161.155,10782.626199999999,15834.86585,2.907676097311533
2007-07-01,0.0,61.79056127178346,4.017043010752689,2988.635625,0.2708333333333333,77.82360663082437,56.125,27.8125,369.1,9304.265650000001,16007.1954,2.8349969525992806
2007-08-01,0.10481249999999999,60.45165770609319,3.7163978494623655,2764.090625,0.16666666666666666,77.08805831265508,59.4375,34.125,69.23,4763.464599999999,15737.74295,4.163562941303677
2007-09-01,0.17279166666666665,62.78320881226053,3.7677152777777776,2712.8333333333335,0.08333333333333333,73.45350338309855,56.875,32.0,110.625,8365.830600000001,18009.5176,2.7086505949487836
2007-10-01,0.43387499999999996,60.6749417562724,3.8427217741935484,2791.9329166666666,0.7729166666666667,65.83536653380298,59.625,38.6875,244.455,8258.48605,4564.12225,3.0640441120568145
2007-11-01,0.75125,67.03159722222222,3.216180555555556,2255.236875,0.041666666666666664,60.01166666666667,98.5,43.5625,11.33,11247.52335,2039.09565,3.043588196319926
2007-12-01,0.9421875000000001,66.3874027937788,4.103082733294931,2678.41875,0.3020833333333333,51.08332784640392,69.3125,21.9375,4.75,4068.1180999999997,2094.55145,2.281472283430228
2008-01-01,4.043645833333334,69.95280635891731,4.216281875228869,3059.7802083333336,0.8333333333333333,51.152361797499864,55.9375,27.5,4.33,16793.7079,1977.6862999999998,2.6827740275926946
2008-02-01,1.5134375,70.16220580186098,3.9847030651340996,2639.0583333333334,0.4375,52.55920292829776,61.8125,33.1875,9.07,14476.69435,3127.3995000000004,2.702123672886758
2008-03-01,0.12604166666666664,58.131347072879336,4.223286290322581,2981.5916666666667,0.5625,57.7996553887035,58.3125,32.5,24.755,19783.97305,7207.54655,2.062045671789486
2008-04-01,0.12072916666666664,54.9537644993895,4.416837578147201,3085.227083333333,0.5833333333333333,62.22123082010582,58.75,36.625,35.14,21022.149550000002,12941.8752,2.2931305377444087
2008-05-01,0.1630208333333333,59.76176120329173,4.37046218230694,3180.1447916666666,0.5625,67.58771281362007,63.25,35.375,390.485,17078.52665,12196.5468,1.9164174745715088
2008-06-01,0.007083333333333325,56.35923245337039,4.0686875,2889.378125,0.4166666666666667,73.23367361111112,69.8125,43.4375,279.19,13032.32285,15298.850449999998,1.947018793015374
2008-07-01,0.004791666666666662,62.10706329649541,3.8127576164874553,2792.1989583333334,0.10416666666666667,77.6889364919355,74.8125,37.4375,167.35,11461.4799,15013.1724,1.8272869380332208
2008-08-01,0.008541666666666649,60.56417050691245,3.649232320099256,2670.7666666666664,0.10416666666666666,77.24694356196372,58.8125,35.875,697.565,6848.12425,14625.4286,2.341854363622498
2008-09-01,0.010208333333333326,62.59576388888889,3.278013888888889,2320.3104166666667,0.0,72.93866219806763,65.25,44.5,97.24000000000001,6583.3442,6773.03465,2.486355540358459
2008-10-01,0.04749999999999999,50.41811280366388,3.520551075268817,2580.7229166666666,0.33333333333333337,65.42211577678903,64.0,50.3125,160.64999999999998,9151.34295,1953.2323499999998,2.8071238377171372
2008-11-01,1.0291666666666668,66.81137896825396,3.3087152777777775,2323.9520833333336,0.125,60.05798611111111,76.625,37.5625,14.535,7196.8687,1222.60145,2.4911043169597793
2008-12-01,1.3323958333333334,73.80741967485919,3.3551507296466974,2463.3260416666667,0.20833333333333331,52.39482142857143,68.75,25.5,0.56,3026.7562,1856.9009,3.073695583265514
2009-01-01,0.47125,61.54883126313187,3.4666397849462367,2528.7197916666664,0.1875,51.70769973118279,75.1875,34.9375,2.13,10987.01815,2298.24175,2.321030674423113
2009-02-01,2.4894791666666665,69.84201388888889,3.7015997023809524,2451.1625000000004,0.19791666666666666,52.82344720257265,48.3125,18.1875,28.905,13299.37975,2560.72805,2.0479787461924475
2009-03-01,0.45989583333333334,62.89818548387097,4.023405017921148,2990.829166666667,0.3333333333333333,57.784441601779754,55.0,28.375,53.54,10611.3498,8383.03725,1.7793097916091298
2009-04-01,0.25656249999999997,55.887499999999996,4.439231150793651,3190.5760416666662,0.625,61.804766865079365,54.5625,34.0,38.625,27088.456299999998,8830.71965,1.8241581481998104
2009-05-01,0.09541666666666665,60.85907953281424,4.183198924731183,3026.4125,0.3541666666666667,69.56747311827957,61.8125,35.3125,327.97499999999997,16099.09995,15854.8318,2.1172249027259786
2009-06-01,0.059583333333333315,61.83576388888889,4.229236111111111,3045.098958333333,0.29166666666666663,71.70864583333334,54.0,26.5625,154.835,12906.3503,16186.2995,3.0489596613495813
2009-07-01,0.000833333333333325,56.39670698924731,3.9005913978494626,2730.444791666667,0.0625,75.97549605381641,62.25,34.875,292.53,8188.2605,27443.73545,2.6335857419295743
2009-08-01,0.0015625,53.84890043370299,3.8552755376344083,2567.526041666667,0.041666666666666664,75.6392675531234,64.1875,38.125,2030.95,5493.9932,20063.7266,2.845439414878811
2009-09-01,0.015729166666666648,56.57387312161019,3.5702525252525255,2493.396875,0.08333333333333333,73.95506036531646,61.5,39.875,313.93,5479.4426,7270.0826,2.501540183554811
2009-10-01,0.6091666666666666,58.97541827610654,3.70485440472579,2724.6364583333334,0.44791666666666663,65.57007850522636,59.125,40.8125,41.925,10627.24925,1818.55855,2.516907834909916
2009-11-01,0.13093749999999998,60.545833333333334,3.3365625,2404.726041666667,0.13541666666666666,58.17447006704981,72.375,37.0,7.73,3225.88655,2254.82925,1.9812363064281735
2009-12-01,1.8244791666666667,71.16563620071685,3.2826276881720426,2437.8958333333335,0.27083333333333337,51.93592853942652,75.125,28.5,2.235,2855.6399,744.8885,2.070312765472313
2010-01-01,2.83625,72.77425788070948,3.3507101254480287,2451.036458333333,0.20833333333333334,52.1199758595337,62.75,23.75,0.015,16587.343950000002,1981.2280500000002,3.1679108267065144
2010-02-01,3.006875,76.0756512006512,3.4878968253968257,2307.5885416666665,0.13541666666666666,54.63240906084656,53.5625,24.375,0.19,21230.540200000003,5012.7816,1.816985187323546
2010-03-01,0.8107142857142857,63.22005339770317,4.004883832565284,2927.498511904762,0.26190476190476186,57.76242338425915,53.0,27.25,5.225,21403.31795,9526.730950000001,1.7596041687335946
2010-04-01,2.7505803571428573,65.88201944128669,4.270079338764684,3060.377976190476,0.3392857142857143,61.63426338627847,55.3125,24.75,2.21,21865.3061,9128.36615,1.8971547891017861
2010-05-01,1.8698511904761907,59.73535906298003,4.363334453405018,3217.8739583333336,0.5595238095238095,66.94141324244751,56.5625,28.375,41.525000000000006,14926.51435,12095.71795,1.301610024637925
2010-06-01,0.6356547619047619,61.30724582649152,4.222581360609378,3025.7528273809526,0.2619047619047619,72.50719810481664,59.9375,31.125,354.625,12900.0242,18235.7336,2.415694471654471
2010-07-01,0.9958035714285715,61.2661231884058,3.8722398233486945,2880.3590773809524,0.0625,75.12891984627247,60.75,30.5,387.715,8164.0332,35852.7996,3.4182689307963385
2010-08-01,0.06450892857142855,58.777447484060986,3.713095238095238,2761.499553571429,0.041666666666666664,74.18612596723432,57.125,33.0,374.96,7302.34605,22475.53505,5.289833331552131
2010-09-01,0.11328869047619046,60.05970169677066,3.4461805555555554,2480.4622023809525,0.041666666666666664,70.83241898148148,60.375,38.5,156.68,5267.2438999999995,6371.855350000001,7.4034834763983906
2010-10-01,1.312842261904762,69.51166883332571,3.326196876600102,2456.7351190476193,0.11904761904761904,66.85205869852594,58.4375,28.0,20.07,13515.879550000001,2957.0993500000004,11.311032053418757
2010-11-01,0.8652232142857142,64.21199887263586,3.5264015421873873,2468.7849702380954,0.15625,57.57228248671264,62.125,24.8125,36.45,5521.55295,2034.08835,7.689176334126688
2010-12-01,6.168809523809523,78.1125514330353,3.2243869047619045,2301.408779761905,0.2663690476190476,53.91585154249872,64.625,22.5625,0.5800000000000001,3402.0137999999997,1017.90825,5.719496523237508
2011-01-01,0.869092261904762,69.2396805936694,3.299274781172202,2418.5217261904763,0.12202380952380952,51.46793399743101,66.6875,26.6875,2.075,13611.77505,3169.4862000000003,4.84479287454178
2011-02-01,1.8251636904761903,65.17999850403125,3.8889059601113174,2603.134226190476,0.2767857142857143,52.024937641723355,54.875,23.0,5.4350000000000005,12811.2131,4887.53655,2.51518912475878
2011-03-01,2.769434523809524,71.87884344598054,3.954296594982079,2883.7520833333333,0.25,56.382177914099145,54.25,19.875,11.805,22148.0853,11644.722600000001,3.2366568153987267
2011-04-01,0.24778273809523807,63.94491511684634,4.1656899154589375,2950.2995535714285,0.4107142857142857,62.66267522901909,57.75,24.75,19.485,19666.70325,15240.478350000001,3.264248555077409
2011-05-01,0.3950892857142857,60.899084189664,4.474293669080535,3300.1735119047617,0.3392857142857143,66.10541220923854,59.1875,27.8125,262.31,17432.2259,24139.6866,3.2824398074468615
2011-06-01,0.3882291666666666,64.78362952421142,4.141312397372742,2916.866220238095,0.16071428571428573,70.71184868137131,60.875,25.125,498.52,16383.388449999999,55395.21775,3.961793162846267
2011-07-01,0.11436011904761903,62.211833259899166,3.9495590338471316,2905.3639880952383,0.03571428571428571,75.26367785093105,60.9375,29.9375,468.525,12981.16295,78597.9252,5.822479533967071
2011-08-01,0.0486160714285714,62.17156279713983,3.6275618803239773,2670.8497023809523,0.01785714285714285,74.71028429255209,61.75,32.125,235.96,7460.18045,32529.223250000003,6.338348791396081
2011-09-01,0.17061011904761902,64.31087671879513,3.447763822949636,2468.1591765873018,0.0,72.31674087173785,67.125,40.125,1337.435,6969.9698499999995,22988.298199999997,7.499944995334544
2011-10-01,0.6298164682539682,65.75358643642849,3.32271952301499,2458.9461805555557,0.05555555555555555,66.51943884960362,69.9375,33.875,80.465,11393.120200000001,6820.8956,8.087738478336071
2011-11-01,1.3832242063492064,70.06796718208356,3.4977812557015144,2518.0642361111113,0.17857142857142855,57.43589012041598,64.875,24.9375,25.185000000000002,5633.2982,2709.0198,6.5400577766354795
2011-12-01,0.2746378968253968,59.93872341163168,3.4760474670378905,2558.6928075396827,0.3189484126984127,49.56125882953061,92.375,40.25,12.549999999999999,2863.78275,1332.61105,5.494688955716071
2012-01-01,0.9737748015873016,59.754019826499665,3.5906442627712787,2649.6081845238095,0.3611111111111111,50.69008053438497,79.625,37.3125,33.95,11802.1099,2639.1965,5.638891121160672
2012-02-01,0.47776785714285713,61.321004378763,4.033117166119322,2782.088839285714,0.3611111111111111,53.32387698412698,57.5,25.0,12.26,17734.940749999998,8588.935300000001,5.564512809679725
2012-03-01,1.7239880952380953,63.600012522540574,4.134254992319509,3075.174255952381,0.2986111111111111,56.42006048387097,49.4375,21.25,17.0,22116.4906,15294.4163,4.502430256000898
2012-04-01,1.5148313492063492,64.27795953704205,4.1215920338441885,2959.2005456349207,0.33035714285714285,61.800075830140486,56.8125,23.0625,15.345,25871.81625,20596.3259,3.994602409915271
2012-05-01,0.12379960317460315,60.52235236388462,4.177134963304318,3104.9592757936507,0.39285714285714285,68.37853307945042,63.375,34.125,95.37,24907.11855,45856.76845,3.016701808382012
2012-06-01,0.059126984126984125,59.48627987593505,4.254134542705971,2985.9811011904762,0.42658730158730157,71.7894216954023,60.75,32.4375,237.715,18741.41875,88643.9993,3.121503248855597
2012-07-01,0.07031249999999999,59.80675073849404,3.833488543266769,2852.3332837301587,0.0,74.54977489483466,60.25,28.5,1333.3200000000002,8781.305349999999,62688.422099999996,3.2438852704360936
2012-08-01,0.024265873015873,56.7055410479604,3.6501714243044887,2715.5510912698414,0.013888888888888888,76.53441838055413,58.6875,38.3125,251.905,7031.6206,30900.5582,3.7904929999417303
2012-09-01,0.00930555555555555,56.99844703907203,3.3591453157349895,2396.519047619048,0.041666666666666664,73.45980582873246,62.0625,40.375,125.7,5602.90495,14579.565,3.4661688061792346
2012-10-01,0.2710515873015873,61.07992115967472,3.5045298899129547,2606.6627976190475,0.15625,67.5938234005597,58.0,32.9375,16.45,5214.92325,7580.58295,3.0988457485199143
2012-11-01,0.6665079365079365,68.37939586754243,3.2152281746031743,2299.682242063492,0.08333333333333333,59.60395833333333,67.125,27.25,50.55500000000001,4989.6846000000005,3257.90675,3.2198998526918934
2012-12-01,1.958169642857143,77.2059954264145,3.2666433508887427,2422.8966765873015,0.1468253968253968,54.453863008577294,59.875,19.0,0.8,6284.2662,3293.6598,2.7984296574384793
2013-01-01,0.9982738095238095,60.962733614951354,3.664520929339478,2726.6184523809525,0.2569444444444444,48.30058219818022,70.125,30.625,15.65,16400.23055,3394.8067,2.897758575993416
2013-02-01,0.4488938492063492,63.28963529856387,3.7498301288107836,2517.374107142857,0.125,51.66386302437642,61.8125,28.875,3.6100000000000003,9775.8686,7287.5622,2.4707580197782995
2013-03-01,0.7119940476190476,65.89787109133604,3.8091839477726577,2830.478869047619,0.2142857142857143,58.03386937466192,61.125,27.875,12.975,23215.80125,17566.292,2.2424405026484777
2013-04-01,0.08870039682539681,59.77958668979002,4.453751368363437,3202.9974206349207,0.5902777777777778,63.040517469439884,57.9375,32.8125,82.57499999999999,24671.63665,22019.07575,2.8994687697668193
2013-05-01,0.3580654761904762,58.45154522405206,4.4761328725038405,3329.799751984127,0.36507936507936506,68.01013638912818,61.375,34.0625,351.915,22449.07,27648.754100000002,4.022674319731704
2013-06-01,0.04497023809523809,59.79178983931139,4.138999270206167,2976.05560515873,0.23015873015873015,72.4176380862911,58.8125,30.375,450.575,15313.744200000001,37835.9127,3.0866664824220944
2013-07-01,0.06777281746031745,59.6306479718363,3.8172731054787508,2840.064484126984,0.18055555555555555,76.0849838937505,59.625,30.3125,213.5,10591.80605,51817.1296,2.979149283983821
2013-08-01,0.024781746031746016,59.479375675032884,3.674707181259601,2734.6180059523813,0.05555555555555555,74.76147134749957,60.75,31.5625,186.365,7250.3562,34072.710900000005,2.615031618589307
2013-09-01,0.0532738095238095,58.51536945403335,3.622680050821498,2574.381746031746,0.0734126984126984,72.6380348786407,59.125,37.25,39.714999999999996,5501.92365,10650.317,2.579611550826336
2013-10-01,0.3395882936507937,58.13695692934604,3.514861685506847,2601.439384920635,0.16468253968253965,63.97540968903177,62.5,39.0625,10.285,4604.5419999999995,5366.8194,3.2274765498476556
